idx,code,pos,school,rom_n,rom_c,rom_f,mat_n,mat_c,mat_f,mat_lang,mat_lang_n,mat_lang_c,mat_lang_f,media
2522,SB9940322,2522,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",4.70,-,-,4.50,-,-,-,-,-,-,4.60
2523,SB9712900,2523,ŞCOALA GIMNAZIALĂ TĂLMACIU,4.60,-,-,4.60,-,-,-,-,-,-,4.60
2524,SB12744187,2524,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,4.10,-,-,5.10,-,-,-,-,-,-,4.60
2525,SB10119865,2525,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",3.20,-,-,6.00,-,-,-,-,-,-,4.60
2526,SB12003225,2526,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",6.50,5.85,5.85,3.35,3.30,3.30,-,-,-,-,4.57
2527,SB12039805,2527,ŞCOALA GIMNAZIALĂ AVRIG,5.65,-,-,3.50,-,-,-,-,-,-,4.57
2528,SB8533333,2528,ŞCOALA GIMNAZIALĂ AXENTE SEVER,5.15,-,-,4.00,-,-,-,-,-,-,4.57
2529,SB9859966,2529,"ŞCOALA GIMNAZIALĂ ""STEPHAN LUDWIG ROTH"" MOŞNA",5.15,-,-,4.00,-,-,-,-,-,-,4.57
2530,SB10093945,2530,ŞCOALA GIMNAZIALĂ CURCIU,5.10,-,-,4.05,-,-,-,-,-,-,4.57
2531,SB9082771,2531,ŞCOALA GIMNAZIALĂ NR. 10 SIBIU,4.75,-,-,4.40,-,-,-,-,-,-,4.57
2532,SB10394252,2532,"LICEUL TEHNOLOGIC ""ILIE MĂCELARIU"" MIERCUREA SIBIULUI",4.65,-,-,4.50,-,-,-,-,-,-,4.57
2533,SB9592907,2533,"ŞCOALA GIMNAZIALĂ ""STEPHAN LUDWIG ROTH"" MOŞNA",4.15,-,-,5.00,-,-,-,-,-,-,4.57
2534,SB11145707,2534,ŞCOALA GIMNAZIALĂ CAŞOLŢ,6.10,-,-,3.00,-,-,-,-,-,-,4.55
2535,SB9065671,2535,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,5.60,-,-,3.50,-,-,-,-,-,-,4.55
2536,SB9704009,2536,ŞCOALA GIMNAZIALĂ ALĂMOR,5.60,-,-,3.50,-,-,-,-,-,-,4.55
2537,SB9298996,2537,ŞCOALA GIMNAZIALĂ BRĂDENI,5.00,-,-,4.10,-,-,-,-,-,-,4.55
2538,SB10420715,2538,ŞCOALA GIMNAZIALĂ CHIRPĂR,4.85,-,-,4.25,-,-,-,-,-,-,4.55
2539,SB10480108,2539,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",4.70,-,-,4.40,-,-,-,-,-,-,4.55
2540,SB9081417,2540,"ŞCOALA GIMNAZIALĂ ""OCTAVIAN GOGA"" RĂŞINARI",4.60,-,-,4.50,-,-,-,-,-,-,4.55
2541,SB9132284,2541,"ŞCOALA GIMNAZIALĂ ""MATEI BASARAB"" TURNU ROŞU",4.50,-,-,4.60,-,-,-,-,-,-,4.55
2542,SB10325713,2542,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",4.15,-,-,4.95,-,-,-,-,-,-,4.55
2543,SB8919349,2543,ŞCOALA GIMNAZIALĂ BUZD,5.95,-,-,3.10,-,-,-,-,-,-,4.52
2544,SB12036775,2544,ŞCOALA GIMNAZIALĂ NR. 25 SIBIU,5.50,-,-,3.55,-,-,-,-,-,-,4.52
2545,SB9986134,2545,ŞCOALA GIMNAZIALĂ PĂUCA,5.45,-,-,3.60,-,-,-,-,-,-,4.52
2546,SB8184354,2546,ŞCOALA GIMNAZIALĂ NR. 4 MEDIAŞ,4.80,-,-,4.25,-,-,-,-,-,-,4.52
2547,SB10267354,2547,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",4.70,-,-,4.35,-,-,-,-,-,-,4.52
2548,SB10399025,2548,ŞCOALA GIMNAZIALĂ NOCRICH,4.55,-,-,4.50,-,-,-,-,-,-,4.52
2549,SB9707582,2549,ŞCOALA GIMNAZIALĂ AŢEL,4.05,-,-,5.00,-,-,-,-,-,-,4.52
2550,SB12389998,2550,LICEUL TEHNOLOGIC IACOBENI,6.50,-,-,2.50,-,-,-,-,-,-,4.50
2551,SB9072275,2551,ŞCOALA GIMNAZIALĂ NR. 12 SIBIU,5.90,-,-,3.10,-,-,-,-,-,-,4.50
2552,SB10315772,2552,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",5.25,-,-,3.75,-,-,-,-,-,-,4.50
2553,SB10602717,2553,"LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI",5.25,-,-,3.75,-,-,-,-,-,-,4.50
2554,SB10065143,2554,"LICEUL TEORETIC ""GHEORGHE LAZĂR"" AVRIG",5.00,-,-,4.00,-,-,-,-,-,-,4.50
2555,SB12071064,2555,ŞCOALA GIMNAZIALĂ VURPĂR,5.00,-,-,4.00,-,-,-,-,-,-,4.50
2556,SB8924429,2556,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,4.70,5.00,5.00,4.00,4.00,4.00,-,-,-,-,4.50
2557,SB9933355,2557,"LICEUL TEHNOLOGIC ""JOHANNES LEBEL"" TĂLMACIU",4.65,5.00,5.00,4.05,4.00,4.00,-,-,-,-,4.50
2558,SB10971750,2558,"ŞCOALA GIMNAZIALĂ ""LUCIAN BOLOGA"" MARPOD",4.10,-,-,4.90,-,-,-,-,-,-,4.50
2559,SB10433201,2559,ŞCOALA GIMNAZIALĂ HOSMAN,3.50,-,-,5.50,-,-,-,-,-,-,4.50
2560,SB8990821,2560,ŞCOALA GIMNAZIALĂ VEŞTEM,3.00,-,-,6.00,-,-,-,-,-,-,4.50
2561,SB10301556,2561,ŞCOALA GIMNAZIALĂ NR. 2 CISNĂDIE,5.00,5.75,5.75,3.20,-,-,-,-,-,-,4.47
2562,SB10271426,2562,ŞCOALA GIMNAZIALĂ ŞURA MICĂ,4.95,-,-,4.00,-,-,-,-,-,-,4.47
2563,SB9537115,2563,ŞCOALA GIMNAZIALĂ NR. 8 SIBIU,4.95,-,-,4.00,-,-,-,-,-,-,4.47
2564,SB12147533,2564,ŞCOALA GIMNAZIALĂ BRATEIU,4.65,-,-,4.30,-,-,-,-,-,-,4.47
2565,SB8931359,2565,ŞCOALA GIMNAZIALĂ NOU,4.45,-,-,4.50,-,-,-,-,-,-,4.47
2566,SB7862489,2566,ŞCOALA GIMNAZIALĂ AGÂRBICIU,3.85,-,-,5.10,-,-,-,-,-,-,4.47
2567,SB12884680,2567,ŞCOALA GIMNAZIALĂ ŞAROŞ PE TÂRNAVE,5.70,-,-,3.20,-,-,-,-,-,-,4.45
2568,SB12412539,2568,ŞCOALA GIMNAZIALĂ NOCRICH,5.25,-,-,3.65,-,-,-,-,-,-,4.45
2569,SB10695272,2569,ŞCOALA GIMNAZIALĂ NOU,4.90,-,-,4.00,-,-,-,-,-,-,4.45
2570,SB11023503,2570,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,4.65,-,-,4.25,-,-,-,-,-,-,4.45
2571,SB7944452,2571,ŞCOALA GIMNAZIALĂ NR. 11 SIBIU,4.40,-,-,4.50,-,-,-,-,-,-,4.45
2572,SB10412364,2572,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,5.35,-,-,3.50,-,-,-,-,-,-,4.42
2573,SB11185404,2573,ŞCOALA GIMNAZIALĂ ŞURA MICĂ,5.35,-,-,3.50,-,-,-,-,-,-,4.42
2574,SB8356651,2574,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",5.35,-,-,3.50,-,-,-,-,-,-,4.42
2575,SB9674666,2575,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",5.35,-,-,3.50,-,-,-,-,-,-,4.42
2576,SB12241423,2576,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",5.25,-,-,3.60,-,-,-,-,-,-,4.42
2577,SB9765277,2577,ŞCOALA GIMNAZIALĂ ŞEICA MARE,4.85,-,-,4.00,-,-,-,-,-,-,4.42
2578,SB10020635,2578,"ŞCOALA GIMNAZIALĂ ""LUCIAN BOLOGA"" MARPOD",4.75,-,-,4.10,-,-,-,-,-,-,4.42
2579,SB9726602,2579,ŞCOALA GIMNAZIALĂ CRISTIAN,3.65,-,-,5.20,-,-,-,-,-,-,4.42
2580,SB12473796,2580,LICEUL TEHNOLOGIC CISNĂDIE,3.00,-,-,5.85,-,-,-,-,-,-,4.42
2581,SB10963114,2581,"ŞCOALA GIMNAZIALĂ ""AVIATOR IOAN SAVA"" ALŢINA",6.30,-,-,2.50,-,-,-,-,-,-,4.40
2582,SB10289787,2582,"LICEUL TEORETIC ""ROTH - OBERTH"" MEDIAŞ",5.95,-,-,4.00,-,-,Limba germana,3.25,-,-,4.40
2583,SB10593709,2583,"ŞCOALA GIMNAZIALĂ ""ION ALBESCU"" BOIŢA",5.60,-,-,3.20,-,-,-,-,-,-,4.40
2584,SB12545244,2584,ŞCOALA GIMNAZIALĂ NR. 2 CISNĂDIE,4.80,-,-,4.00,-,-,-,-,-,-,4.40
2585,SB10298724,2585,ŞCOALA GIMNAZIALĂ AŢEL,3.65,-,-,5.15,-,-,-,-,-,-,4.40
2586,SB10542082,2586,"COLEGIUL NAȚIONAL PEDAGOGIC ""ANDREI ŞAGUNA"" SIBIU",3.50,-,-,5.30,-,-,-,-,-,-,4.40
2587,SB13438218,2587,"ŞCOALA GIMNAZIALĂ ""BATHORY ISTVAN"" MEDIAŞ",2.60,-,-,3.05,-,-,Limba maghiara,7.50,-,-,4.38
2588,SB12106850,2588,ŞCOALA GIMNAZIALĂ CRISTIAN,5.25,-,-,3.50,-,-,-,-,-,-,4.37
2589,SB10046305,2589,ŞCOALA GIMNAZIALĂ MERGHINDEAL,5.00,-,-,3.75,-,-,-,-,-,-,4.37
2590,SB10329761,2590,ŞCOALA GIMNAZIALĂ AXENTE SEVER,5.00,-,-,3.75,-,-,-,-,-,-,4.37
2591,SB9843985,2591,ŞCOALA GIMNAZIALĂ SCOREIU,4.95,-,-,3.80,-,-,-,-,-,-,4.37
2592,SB10637038,2592,"LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI",4.25,-,-,4.50,-,-,-,-,-,-,4.37
2593,SB8780842,2593,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",4.05,-,-,4.70,-,-,-,-,-,-,4.37
2594,SB8875191,2594,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",3.75,-,-,5.00,-,-,-,-,-,-,4.37
2595,SB10103087,2595,"ŞCOALA GIMNAZIALĂ ""IOAN MORARU"" DÂRLOS",5.10,-,-,3.60,-,-,-,-,-,-,4.35
2596,SB9647402,2596,ŞCOALA GIMNAZIALĂ ALMA,4.70,-,-,4.00,-,-,-,-,-,-,4.35
2597,SB10312461,2597,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,4.20,-,-,4.50,-,-,-,-,-,-,4.35
2598,SB11001146,2598,CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR. 2 SIBIU,4.20,-,-,4.50,-,-,-,-,-,-,4.35
2599,SB9474612,2599,"ŞCOALA GIMNAZIALĂ ""AUREL DECEI"" GURA RÂULUI",4.15,-,-,4.55,-,-,-,-,-,-,4.35
2600,SB9488416,2600,ŞCOALA GIMNAZIALĂ NR. 10 SIBIU,4.00,-,-,4.70,-,-,-,-,-,-,4.35
2601,SB12619974,2601,ŞCOALA GIMNAZIALĂ MĂLÂNCRAV,3.55,-,-,5.15,-,-,-,-,-,-,4.35
2602,SB12067648,2602,ŞCOALA GIMNAZIALĂ SLIMNIC,5.65,-,-,3.00,-,-,-,-,-,-,4.32
2603,SB10391353,2603,ŞCOALA GIMNAZIALĂ POPLACA,5.05,-,-,3.60,-,-,-,-,-,-,4.32
2604,SB9683100,2604,ŞCOALA GIMNAZIALĂ CRISTIAN,4.60,-,-,4.05,-,-,-,-,-,-,4.32
2605,SB10382803,2605,ŞCOALA GIMNAZIALĂ NOIŞTAT,4.15,-,-,4.50,-,-,-,-,-,-,4.32
2606,SB14298703,2606,ŞCOALA GIMNAZIALĂ ȘEICA MICĂ,4.15,-,-,4.50,-,-,-,-,-,-,4.32
2607,SB10312084,2607,"ŞCOALA GIMNAZIALĂ ""GEORGE POPA"" MEDIAŞ",6.10,-,-,2.50,-,-,-,-,-,-,4.30
2608,SB10602554,2608,"LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI",5.10,-,-,3.50,-,-,-,-,-,-,4.30
2609,SB10289368,2609,ŞCOALA GIMNAZIALĂ ŞURA MICĂ,4.60,-,-,4.00,-,-,-,-,-,-,4.30
2610,SB9593049,2610,"ŞCOALA GIMNAZIALĂ ""STEPHAN LUDWIG ROTH"" MOŞNA",4.60,-,-,4.00,-,-,-,-,-,-,4.30
2611,SB8946069,2611,ŞCOALA GIMNAZIALĂ BAZNA,4.55,-,-,4.05,-,-,-,-,-,-,4.30
2612,SB10501051,2612,"ŞCOALA GIMNAZIALĂ ""NICOLAE IORGA"" SIBIU",4.40,-,-,4.20,-,-,-,-,-,-,4.30
2613,SB10544796,2613,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,4.10,-,-,4.50,-,-,-,-,-,-,4.30
2614,SB7985774,2614,ŞCOALA GIMNAZIALĂ LASLEA,4.10,-,-,4.50,-,-,-,-,-,-,4.30
2615,SB9171730,2615,LICEUL TEHNOLOGIC CISNĂDIE,4.10,-,-,4.50,-,-,-,-,-,-,4.30
2616,SB14394717,2616,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,3.35,-,-,5.25,-,-,-,-,-,-,4.30
2617,SB9522886,2617,ŞCOALA GIMNAZIALĂ BIERTAN,6.05,-,-,2.50,-,-,-,-,-,-,4.27
2618,SB12071140,2618,ŞCOALA GIMNAZIALĂ BIERTAN,5.55,-,-,3.00,-,-,-,-,-,-,4.27
2619,SB10324665,2619,"ŞCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" MEDIAŞ",5.05,-,-,3.50,-,-,-,-,-,-,4.27
2620,SB12062256,2620,LICEUL ROMÂNO - FINLANDEZ ERI SIBIU,5.05,-,-,3.50,-,-,-,-,-,-,4.27
2621,SB10391550,2621,ŞCOALA GIMNAZIALĂ POPLACA,4.80,-,-,3.75,-,-,-,-,-,-,4.27
2622,SB10175514,2622,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,4.55,-,-,4.00,-,-,-,-,-,-,4.27
2623,SB9591249,2623,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",4.50,-,-,4.05,-,-,-,-,-,-,4.27
2624,SB10419273,2624,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",4.45,-,-,4.10,-,-,-,-,-,-,4.27
2625,SB10587267,2625,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",4.05,-,-,4.50,-,-,-,-,-,-,4.27
2626,SB10754833,2626,"ŞCOALA GIMNAZIALĂ ""GEORGE POPA"" MEDIAŞ",4.05,-,-,4.50,-,-,-,-,-,-,4.27
2627,SB10711448,2627,ŞCOALA GIMNAZIALĂ DAIA,3.50,-,-,5.05,-,-,-,-,-,-,4.27
2628,SB10298541,2628,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",5.00,-,-,3.50,-,-,-,-,-,-,4.25
2629,SB12132419,2629,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",5.00,-,-,3.50,-,-,-,-,-,-,4.25
2630,SB9592447,2630,ŞCOALA GIMNAZIALĂ NR. 4 MEDIAŞ,5.00,-,-,3.50,-,-,-,-,-,-,4.25
2631,SB11072939,2631,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,4.50,-,-,4.00,-,-,-,-,-,-,4.25
2632,SB12001104,2632,ŞCOALA GIMNAZIALĂ ȘEICA MICĂ,4.50,-,-,4.00,-,-,-,-,-,-,4.25
2633,SB9879848,2633,"ŞCOALA GIMNAZIALĂ ""ION POP RETEGANUL"" ORLAT",4.10,-,-,4.40,-,-,-,-,-,-,4.25
2634,SB9474564,2634,"ŞCOALA GIMNAZIALĂ ""AUREL DECEI"" GURA RÂULUI",4.00,-,-,4.50,-,-,-,-,-,-,4.25
2635,SB9989942,2635,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",5.95,-,-,2.50,-,-,-,-,-,-,4.22
2636,SB9474256,2636,"ŞCOALA GIMNAZIALĂ ""AUREL DECEI"" GURA RÂULUI",5.45,-,-,3.00,-,-,-,-,-,-,4.22
2637,SB10064626,2637,"LICEUL TEORETIC ""GHEORGHE LAZĂR"" AVRIG",4.95,-,-,3.50,-,-,-,-,-,-,4.22
2638,SB12617550,2638,LICEUL TEHNOLOGIC MÂRŞA,4.95,-,-,3.50,-,-,-,-,-,-,4.22
2639,SB10269098,2639,"ŞCOALA GIMNAZIALĂ ""GEORG DANIEL TEUTSCH"" AGNITA",4.85,-,-,3.60,-,-,-,-,-,-,4.22
2640,SB12070188,2640,"ŞCOALA GIMNAZIALĂ ""VIOREL CUCU PALTIN"" ARPAȘU DE JOS",4.35,-,-,4.10,-,-,-,-,-,-,4.22
2641,SB10441703,2641,ŞCOALA GIMNAZIALĂ NR. 7 MEDIAŞ,3.95,-,-,4.50,-,-,-,-,-,-,4.22
2642,SB10318338,2642,ŞCOALA GIMNAZIALĂ NR. 4 MEDIAŞ,3.80,-,-,4.65,-,-,-,-,-,-,4.22
2643,SB9990811,2643,LICEUL TEHNOLOGIC CISNĂDIE,3.70,-,-,4.75,-,-,-,-,-,-,4.22
2644,SB10454684,2644,"ŞCOALA GIMNAZIALĂ ""RADU SELEJAN"" SIBIU",5.80,-,-,2.60,-,-,-,-,-,-,4.20
2645,SB9626864,2645,"ŞCOALA GIMNAZIALĂ ""VIOREL CUCU PALTIN"" ARPAȘU DE JOS",5.70,-,-,2.70,-,-,-,-,-,-,4.20
2646,SB9901902,2646,"ŞCOALA GIMNAZIALĂ ""ION POP RETEGANUL"" ORLAT",5.40,-,-,3.00,-,-,-,-,-,-,4.20
2647,SB10431834,2647,ŞCOALA GIMNAZIALĂ ROŞIA,4.90,-,-,3.50,-,-,-,-,-,-,4.20
2648,SB10711471,2648,ŞCOALA GIMNAZIALĂ DAIA,4.90,-,-,3.50,-,-,-,-,-,-,4.20
2649,SB12418806,2649,ŞCOALA GIMNAZIALĂ MIHĂILENI,4.80,-,-,3.60,-,-,-,-,-,-,4.20
2650,SB12025412,2650,LICEUL TEHNOLOGIC IACOBENI,4.75,-,-,3.65,-,-,-,-,-,-,4.20
2651,SB9420400,2651,ŞCOALA GIMNAZIALĂ BRADU,4.70,-,-,3.70,-,-,-,-,-,-,4.20
2652,SB14713155,2652,ŞCOALA GIMNAZIALĂ SĂCEL,3.40,-,-,5.00,-,-,-,-,-,-,4.20
2653,SB10659534,2653,ŞCOALA GIMNAZIALĂ NOU,5.35,-,-,3.00,-,-,-,-,-,-,4.17
2654,SB9886586,2654,ŞCOALA GIMNAZIALĂ NR. 13 SIBIU,5.35,-,-,3.00,-,-,-,-,-,-,4.17
2655,SB12296674,2655,"LICEUL TEORETIC ""GUSTAV GÜNDISCH"" CISNĂDIE",4.85,-,-,3.50,-,-,-,-,-,-,4.17
2656,SB9494770,2656,ŞCOALA GIMNAZIALĂ LOAMNEŞ,4.85,-,-,3.50,-,-,-,-,-,-,4.17
2657,SB9707883,2657,ŞCOALA GIMNAZIALĂ AŢEL,3.30,-,-,5.05,-,-,-,-,-,-,4.17
2658,SB10637446,2658,"LICEUL ""TIMOTEI CIPARIU"" DUMBRĂVENI",4.80,-,-,3.50,-,-,-,-,-,-,4.15
2659,SB10269647,2659,ŞCOALA GIMNAZIALĂ ŞURA MICĂ,4.70,-,-,3.60,-,-,-,-,-,-,4.15
2660,SB12619384,2660,ŞCOALA GIMNAZIALĂ NR. 4 MEDIAŞ,4.65,-,-,3.65,-,-,-,-,-,-,4.15
2661,SB8158214,2661,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",4.30,-,-,4.00,-,-,-,-,-,-,4.15
2662,SB9568993,2662,ŞCOALA GIMNAZIALĂ ŞEICA MARE,4.25,-,-,4.05,-,-,-,-,-,-,4.15
2663,SB9135124,2663,"ŞCOALA GIMNAZIALĂ ""SAVA POPOVICI BARCIANU"" RĂŞINARI",3.90,3.30,3.30,5.00,-,-,-,-,-,-,4.15
2664,SB10363408,2664,ŞCOALA GIMNAZIALĂ TILIŞCA,3.80,-,-,4.50,-,-,-,-,-,-,4.15
2665,SB10971021,2665,"ŞCOALA GIMNAZIALĂ ""LUCIAN BOLOGA"" MARPOD",3.75,-,-,4.55,-,-,-,-,-,-,4.15
2666,SB12085832,2666,"ŞCOALA GIMNAZIALĂ ""CONSTANTIN IOAN MOTAŞ"" MEDIAŞ",3.50,-,-,4.80,-,-,-,-,-,-,4.15
2667,SB10105399,2667,"ŞCOALA GIMNAZIALĂ ""VIOREL CUCU PALTIN"" ARPAȘU DE JOS",4.75,-,-,3.50,-,-,-,-,-,-,4.12
2668,SB10659836,2668,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",4.75,-,-,3.50,-,-,-,-,-,-,4.12
2669,SB9649821,2669,LICEUL TEHNOLOGIC CISNĂDIE,4.25,-,-,4.00,-,-,-,-,-,-,4.12
2670,SB12314891,2670,ŞCOALA GIMNAZIALĂ NR. 4 MEDIAŞ,4.20,-,-,4.05,-,-,-,-,-,-,4.12
2671,SB12589014,2671,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",3.75,-,-,4.50,-,-,-,-,-,-,4.12
2672,SB15012289,2672,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",3.70,-,-,4.55,-,-,-,-,-,-,4.12
2673,SB10432669,2673,ŞCOALA GIMNAZIALĂ HOSMAN,3.65,-,-,4.60,-,-,-,-,-,-,4.12
2674,SB12043111,2674,ŞCOALA GIMNAZIALĂ MIHĂILENI,5.35,-,-,2.85,-,-,-,-,-,-,4.10
2675,SB10120478,2675,ŞCOALA GIMNAZIALĂ NR. 10 SIBIU,4.70,-,-,3.50,-,-,-,-,-,-,4.10
2676,SB10398972,2676,ŞCOALA GIMNAZIALĂ NOCRICH,4.20,-,-,4.00,-,-,-,-,-,-,4.10
2677,SB10399100,2677,ŞCOALA GIMNAZIALĂ NOCRICH,4.20,-,-,4.00,-,-,-,-,-,-,4.10
2678,SB9668439,2678,"ŞCOALA GIMNAZIALĂ ""VIOREL CUCU PALTIN"" ARPAȘU DE JOS",4.20,-,-,4.00,-,-,-,-,-,-,4.10
2679,SB10587197,2679,"LICEUL ""AUGUST TREBONIU LAURIAN"" AGNITA",4.05,-,-,4.15,-,-,-,-,-,-,4.10
2680,SB8355598,2680,"ŞCOALA GIMNAZIALĂ ""ANDREI ȘAGUNA"" ŞURA MARE",4.05,-,-,4.15,-,-,-,-,-,-,4.10
2681,SB10306224,2681,"ŞCOALA GIMNAZIALĂ ""BATHORY ISTVAN"" MEDIAŞ",3.80,-,-,2.50,-,-,Limba maghiara,6.00,-,-,4.10
2682,SB10098602,2682,"ŞCOALA GIMNAZIALĂ ""IOAN MORARU"" DÂRLOS",4.60,-,-,3.55,-,-,-,-,-,-,4.07
2683,SB9727886,2683,"ŞCOALA GIMNAZIALĂ ""REGELE FERDINAND"" SIBIU",4.25,-,-,3.90,-,-,-,-,-,-,4.07
2684,SB10382742,2684,ŞCOALA GIMNAZIALĂ NOIŞTAT,4.05,-,-,4.10,-,-,-,-,-,-,4.07
2685,SB12531096,2685,"LICEUL TEHNOLOGIC ""ILIE MĂCELARIU"" MIERCUREA SIBIULUI",3.95,-,-,4.20,-,-,-,-,-,-,4.07
2686,SB7973098,2686,ŞCOALA GIMNAZIALĂ ȘEICA MICĂ,2.60,-,-,5.55,-,-,-,-,-,-,4.07
2687,SB12022357,2687,ŞCOALA GIMNAZIALĂ NOIŞTAT,4.55,-,-,3.55,-,-,-,-,-,-,4.05
2688,SB12319912,2688,ŞCOALA GIMNAZIALĂ AGÂRBICIU,4.55,-,-,3.55,-,-,-,-,-,-,4.05
2689,SB10173818,2689,ŞCOALA GIMNAZIALĂ RUŞI,4.10,-,-,4.00,-,-,-,-,-,-,4.05
2690,SB10046299,2690,ŞCOALA GIMNAZIALĂ NR. 4 SIBIU,5.50,-,-,2.55,-,-,-,-,-,-,4.02
2691,SB8914809,2691,ŞCOALA GIMNAZIALĂ BUZD,5.05,-,-,3.00,-,-,-,-,-,-,4.02
2692,SB1149951,2692,ŞCOALA GIMNAZIALĂ APOLDU DE JOS,4.55,-,-,3.50,-,-,-,-,-,-,4.02
2693,SB9591323,2693,"ŞCOALA GIMNAZIALĂ ""MIHAI VITEAZU"" ŞELIMBĂR",4.55,-,-,3.50,-,-,-,-,-,-,4.02
2694,SB9803222,2694,ŞCOALA GIMNAZIALĂ TĂLMACIU,4.05,-,-,4.00,-,-,-,-,-,-,4.02
2695,SB9850663,2695,"ŞCOALA GIMNAZIALĂ ""STEPHAN LUDWIG ROTH"" MOŞNA",4.05,-,-,4.00,-,-,-,-,-,-,4.02
2696,SB10433063,2696,ŞCOALA GIMNAZIALĂ HOSMAN,3.55,-,-,4.50,-,-,-,-,-,-,4.02
2697,SB9683167,2697,ŞCOALA GIMNAZIALĂ CRISTIAN,5.30,-,-,2.70,-,-,-,-,-,-,4.00
2698,SB10392288,2698,ŞCOALA GIMNAZIALĂ POPLACA,4.50,-,-,3.50,-,-,-,-,-,-,4.00
2699,SB10399585,2699,ŞCOALA GIMNAZIALĂ NOCRICH,4.50,-,-,3.50,-,-,-,-,-,-,4.00
2700,SB12109218,2700,ŞCOALA GIMNAZIALĂ NR. 4 MEDIAŞ,4.50,-,-,3.50,-,-,-,-,-,-,4.00
2701,SB13144889,2701,"ŞCOALA GIMNAZIALĂ ""IOAN MORARU"" DÂRLOS",4.50,-,-,3.50,-,-,-,-,-,-,4.00
2702,SB12297715,2702,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",4.10,4.00,4.00,4.00,4.00,4.00,-,-,-,-,4.00
2703,SB10744009,2703,ŞCOALA GIMNAZIALĂ VURPĂR,3.95,-,-,4.05,-,-,-,-,-,-,4.00
2704,SB7961847,2704,ŞCOALA GIMNAZIALĂ ȘEICA MICĂ,5.25,-,-,2.70,-,-,-,-,-,-,3.97
2705,SB12619116,2705,"ŞCOALA GIMNAZIALĂ ""ION LUCA CARAGIALE"" SIBIU",4.95,-,-,3.00,-,-,-,-,-,-,3.97
2706,SB10010249,2706,ŞCOALA GIMNAZIALĂ NR. 21 SIBIU,4.85,-,-,3.10,-,-,-,-,-,-,3.97
2707,SB10399384,2707,ŞCOALA GIMNAZIALĂ NOCRICH,4.45,-,-,3.50,-,-,-,-,-,-,3.97
2708,SB9849006,2708,"ŞCOALA GIMNAZIALĂ ""IOAN SLAVICI"" SIBIU",4.45,-,-,3.50,-,-,-,-,-,-,3.97
2709,SB9687983,2709,ŞCOALA GIMNAZIALĂ CRISTIAN,4.35,-,-,3.60,-,-,-,-,-,-,3.97
2710,SB10963322,2710,"ŞCOALA GIMNAZIALĂ ""AVIATOR IOAN SAVA"" ALŢINA",3.95,-,-,4.00,-,-,-,-,-,-,3.97
